>>> ===== Printing run time =====
> [ build_map ] average time usage: 4.03668 ms , called times: 558
> [ calculate_residual_jacobian ] average time usage: 0.00610369 ms , called times: 92273
> [ constraint_integrity_analysis ] average time usage: 1.16363 ms , called times: 558
> [ data_associate ] average time usage: 0.0861893 ms , called times: 53427
> [ ieskf_update ] average time usage: 0.0213117 ms , called times: 92273
> [ process_a_subframe ] average time usage: 14.5681 ms , called times: 558
> [ run ] average time usage: 21.239 ms , called times: 558
> [ split_lidar_points ] average time usage: 1.45982 ms , called times: 558
>>> ===== Printing run time end =====
build_map, calculate_residual_jacobian, constraint_integrity_analysis, data_associate, ieskf_update, process_a_subframe, run, split_lidar_points, 
,0.00503,,,0.025739,,,,
,0.004869,,,0.024446,,,,
,0.00488,,,0.027181,,,,
,0.00531,,,0.027874,,,,
,0.005009,,,0.025578,,,,
,0.00553,,,0.025859,,,,
,0.00509,,,0.023295,,,,
,0.00519,,,0.024887,,,,
,0.00521,,,0.027061,,,,
,0.005089,,,0.048081,,,,
,0.003277,,,0.024486,,,,
,0.003105,,,0.021491,,,,
,0.003116,,,0.021732,,,,
,0.003056,,,0.022323,,,,
,0.003056,,,0.02086,,,,
,0.003026,,,0.020299,,,,
,0.003026,,,0.02136,,,,
,0.003026,,,0.022142,,,,
,0.003016,,,0.02112,,,,
,0.0052,,,0.02674,,,,
,0.005039,,,0.029736,,,,
,0.00527,,,0.024477,,,,
,0.00509,,,0.023515,,,,
,0.0052,,,0.024336,,,,
,0.00504,,,0.025188,,,,
,0.004689,,,0.022794,,,,
,0.004809,,,0.023875,,,,
,0.004699,,,0.022493,,,,
,0.005189,,,0.027702,,,,
,0.004679,,,0.022392,,,,
,0.004689,,,0.024516,,,,
,0.007174,,,0.033735,,,,
,0.007234,,,0.026992,,,,
,0.007154,,,0.028053,,,,
,0.002245,,,0.023785,,,,
,0.002154,,,0.018986,,,,
,0.002134,,,0.019126,,,,
,0.002134,,,0.020058,,,,
,0.002144,,,0.019016,,,,
,0.005801,,,0.033504,,,,
,0.00544,,,0.082277,,,,
,0.00556,,,0.030699,,,,
,0.005491,,,0.024387,,,,
,0.00542,,,0.027623,,,,
,0.004579,,,0.025629,,,,
,0.004198,,,0.024356,,,,
,0.004539,,,0.028044,,,,
,0.004348,,,0.023495,,,,
,0.004328,,,0.025739,,,,
,0.004368,,,0.022253,,,,
,0.004348,,,0.024537,,,,
,0.002484,,,0.023084,,,,
,0.002414,,,0.020709,,,,
,0.002374,,,0.019317,,,,
,0.006102,,,0.032272,,,,
,0.005881,,,0.026391,,,,
,0.005881,,,0.027733,,,,
,0.005911,,,0.027392,,,,
,0.005971,,,0.027732,,,,
,0.004218,,,0.027242,,,,
,0.004058,,,0.022093,,,,
,0.004278,,,0.024607,,,,
,0.004178,,,0.027713,,,,
,0.004087,,,0.022212,,,,
,0.006122,,,0.027903,,,,
,0.006072,,,0.024928,,,,
,0.006222,,,0.02607,,,,
,0.006071,,,0.025819,,,,
,0.006212,,,0.028815,,,,
,0.006722,,,0.034365,,,,
,0.006693,,,0.028625,,,,
,0.006733,,,0.031671,,,,
,0.006703,,,0.026551,,,,
,0.006763,,,0.030007,,,,
,0.00536,,,0.029847,,,,
,0.00545,,,0.027532,,,,
,0.00549,,,0.027993,,,,
,0.00547,,,0.029657,,,,
,0.006402,,,0.032822,,,,
,0.00549,,,0.033975,,,,
,0.00553,,,0.027552,,,,
,0.004879,,,0.026881,,,,
,0.004829,,,0.025148,,,,
,0.004959,,,0.027853,,,,
,0.004759,,,0.025649,,,,
,0.004809,,,0.025769,,,,
,0.002074,,,0.02651,,,,
,0.001983,,,0.02102,,,,
,0.002184,,,0.022463,,,,
,0.002104,,,0.021531,,,,
,0.002254,,,0.021741,,,,
,0.002114,,,0.021731,,,,
,0.002114,,,0.018836,,,,
,0.005139,,,0.023905,,,,
,0.004959,,,0.022793,,,,
,0.005009,,,0.024496,,,,
,0.004949,,,0.023294,,,,
,0.00506,,,0.024066,,,,
,0.004929,,,0.023325,,,,
,0.004949,,,0.024406,,,,
,0.005009,,,0.028184,,,,
,0.004939,,,0.024877,,,,
,0.004819,,,0.023074,,,,
,0.004849,,,0.024126,,,,
,0.003697,,,0.023996,,,,
,0.003316,,,0.027663,,,,
,0.003386,,,0.021741,,,,
,0.003597,,,0.023344,,,,
,0.003477,,,0.02084,,,,
,0.003517,,,0.021862,,,,
,0.003507,,,0.021121,,,,
,0.003537,,,0.021561,,,,
,0.003486,,,0.025789,,,,
,0.003777,,,0.023134,,,,
,0.002855,,,0.023144,,,,
,0.002746,,,0.020228,,,,
,0.002855,,,0.019677,,,,
,0.025158,,,0.022914,,,,
,0.002705,,,0.02068,,,,
,0.002655,,,0.02104,,,,
,0.002885,,,0.025579,,,,
,0.00507,,,0.030749,,,,
,0.004609,,,0.03186,,,,
,0.004579,,,0.027222,,,,
,0.005661,,,0.030167,,,,
,0.004629,,,0.028785,,,,
,0.005991,,,0.034837,,,,
,0.005601,,,0.034305,,,,
,0.005501,,,0.032722,,,,
,0.005621,,,0.029266,,,,
,0.00555,,,0.032522,,,,
,0.005862,,,0.030709,,,,
,0.005741,,,0.030468,,,,
,0.00546,,,0.031781,,,,
,0.00571,,,0.035146,,,,
,0.00549,,,0.033614,,,,
,0.005821,,,0.032051,,,,
,0.003166,,,0.026821,,,,
,0.002896,,,0.020469,,,,
,0.002926,,,0.020549,,,,
,0.006533,,,0.030217,,,,
,0.006272,,,0.033824,,,,
,0.006732,,,0.033814,,,,
,0.006483,,,0.034485,,,,
,0.006943,,,0.033654,,,,
,0.003136,,,0.028765,,,,
,0.003116,,,0.029476,,,,
,0.003126,,,0.028744,,,,
,0.003026,,,0.023996,,,,
,0.003086,,,0.026861,,,,
,0.006782,,,0.037321,,,,
,0.006392,,,0.033985,,,,
,0.006422,,,0.030758,,,,
,0.006152,,,0.045747,,,,
,0.006352,,,0.028334,,,,
,0.000861,,,0.021591,,,,
,0.000781,,,0.020499,,,,
,0.000962,,,0.020569,,,,
,0.000902,,,0.017563,,,,
,0.000892,,,0.024657,,,,
,0.001092,,,0.02099,,,,
,0.000942,,,0.02087,,,,
,0.000942,,,0.023845,,,,
,0.000912,,,0.017182,,,,
,0.000902,,,0.016872,,,,
,0.000902,,,0.018385,,,,
,0.001113,,,0.024457,,,,
,0.000902,,,0.018014,,,,
,0.000911,,,0.016922,,,,
,0.005631,,,0.086583,,,,
,0.005039,,,0.119449,,,,
,0.005219,,,0.029396,,,,
,0.00515,,,0.024466,,,,
,0.00521,,,0.024236,,,,
,0.003647,,,0.021501,,,,
,0.003437,,,0.015129,,,,
,0.003727,,,0.01533,,,,
,0.003667,,,0.014468,,,,
,0.003647,,,0.017022,,,,
,0.004118,,,0.016752,,,,
,0.004118,,,0.014938,,,,
,0.004078,,,0.015169,,,,
,0.004068,,,0.014888,,,,
,0.004088,,,0.019247,,,,
,0.003286,,,0.028865,,,,
,0.002394,,,0.02095,,,,
,0.003065,,,0.019928,,,,
,0.002305,,,0.013496,,,,
,0.002334,,,0.023184,,,,
,0.002394,,,0.014628,,,,
,0.002255,,,0.013305,,,,
,0.002575,,,0.02647,,,,
,0.002755,,,0.028414,,,,
,0.002465,,,0.015089,,,,
,0.002455,,,0.013305,,,,
,0.002515,,,0.026731,,,,
,0.002575,,,0.019617,,,,
,0.002475,,,0.061427,,,,
,0.005159,,,0.039125,,,,
,0.004549,,,0.020289,,,,
,0.004589,,,0.017573,,,,
,0.004589,,,0.01544,,,,
,0.004609,,,0.01587,,,,
,0.002335,,,0.0158,,,,
,0.002204,,,0.013575,,,,
,0.002214,,,0.013035,,,,
,0.002264,,,0.013075,,,,
,0.002205,,,0.013165,,,,
,0.006011,,,0.022613,,,,
,0.005832,,,0.016962,,,,
,0.005781,,,0.017283,,,,
,0.005801,,,0.016402,,,,
,0.005761,,,0.017894,,,,
,0.005751,,,0.016532,,,,
,0.005801,,,0.016882,,,,
,0.005761,,,0.016431,,,,
,0.005761,,,0.017262,,,,
,0.00575,,,0.024226,,,,
,0.005049,,,0.017082,,,,
,0.00498,,,0.016321,,,,
,0.00506,,,0.01571,,,,
,0.00516,,,0.016241,,,,
,0.005651,,,0.017414,,,,
,0.005029,,,0.016191,,,,
,0.004629,,,0.019227,,,,
,0.004648,,,0.01581,,,,
,0.004619,,,0.017313,,,,
,0.004648,,,0.015429,,,,
,0.004649,,,0.016071,,,,
,0.004638,,,0.015329,,,,
,0.004628,,,0.01583,,,,
,0.004709,,,0.015309,,,,
,0.004628,,,0.01585,,,,
,0.003156,,,0.016251,,,,
,0.003146,,,0.014167,,,,
,0.003116,,,0.014388,,,,
,0.003146,,,0.014067,,,,
,0.003406,,,0.015199,,,,
,0.003467,,,0.015249,,,,
,0.003075,,,0.014397,,,,
,0.003106,,,0.013997,,,,
,0.003126,,,0.014237,,,,
,0.003917,,,0.02074,,,,
,0.003437,,,0.014438,,,,
,0.003397,,,0.014638,,,,
,0.003437,,,0.014187,,,,
,0.003466,,,0.014687,,,,
,0.003446,,,0.014518,,,,
,0.003436,,,0.015058,,,,
,0.003446,,,0.014217,,,,
,0.003417,,,0.015139,,,,
,0.005531,,,0.024516,,,,
,0.00545,,,0.017623,,,,
,0.00543,,,0.017584,,,,
,0.005521,,,0.016311,,,,
,0.00553,,,0.016632,,,,
,0.0051,,,0.017924,,,,
,0.004849,,,0.015609,,,,
,0.004959,,,0.016412,,,,
,0.00494,,,0.01573,,,,
,0.00497,,,0.032792,,,,
,0.0053,,,0.017723,,,,
,0.00525,,,0.01597,,,,
,0.006773,,,0.033012,,,,
,0.005882,,,0.025609,,,,
,0.006532,,,0.030879,,,,
,0.006733,,,0.018275,,,,
,0.00536,,,0.016291,,,,
,0.003106,,,0.016381,,,,
,0.003056,,,0.014137,,,,
,0.002995,,,0.014457,,,,
,0.003036,,,0.013946,,,,
,0.003016,,,0.014297,,,,
,0.003056,,,0.013917,,,,
,0.003016,,,0.014418,,,,
,0.00517,,,0.033915,,,,
,0.004268,,,0.028464,,,,
,0.004078,,,0.023154,,,,
,0.004098,,,0.023915,,,,
,0.004308,,,0.024867,,,,
,0.004088,,,0.014838,,,,
,0.004308,,,0.019848,,,,
,0.001112,,,0.014849,,,,
,0.001011,,,0.012083,,,,
,0.001011,,,0.011872,,,,
,0.001002,,,0.011772,,,,
,0.001513,,,0.013135,,,,
,0.000972,,,0.012093,,,,
,0.000992,,,0.011883,,,,
,0.004038,,,0.018114,,,,
,0.003787,,,0.014718,,,,
,0.004358,,,0.023695,,,,
,0.004148,,,0.021962,,,,
,0.004188,,,0.031029,,,,
,0.005671,,,0.025468,,,,
,0.0057,,,0.017132,,,,
,0.006031,,,0.03167,,,,
,0.006202,,,0.026811,,,,
,0.005771,,,0.027182,,,,
,0.00541,,,0.024947,,,,
,0.00534,,,0.024296,,,,
,0.00534,,,0.024757,,,,
,0.003046,,,0.021852,,,,
,0.002835,,,0.019317,,,,
,0.003417,,,0.017002,,,,
,0.002805,,,0.013535,,,,
,0.028273,,,0.017724,,,,
,0.002856,,,0.013857,,,,
,0.002826,,,0.013806,,,,
,0.004969,,,0.018285,,,,
,0.00499,,,0.0158,,,,
,0.00531,,,0.016462,,,,
,0.00499,,,0.01582,,,,
,0.005501,,,0.015991,,,,
,0.00504,,,0.01561,,,,
,0.00503,,,0.016402,,,,
,0.00509,,,0.01571,,,,
,0.005069,,,0.0162,,,,
,0.00524,,,0.018395,,,,
,0.00517,,,0.016031,,,,
,0.00513,,,0.016261,,,,
,0.00516,,,0.01593,,,,
,0.005179,,,0.016271,,,,
,0.00512,,,0.017283,,,,
,0.00511,,,0.016802,,,,
,0.007354,,,0.024526,,,,
,0.006573,,,0.018285,,,,
,0.006543,,,0.019588,,,,
,0.003427,,,0.017443,,,,
,0.003337,,,0.014368,,,,
,0.003546,,,0.014838,,,,
,0.003407,,,0.014217,,,,
,0.003396,,,0.014388,,,,
,0.003486,,,0.018205,,,,
,0.003416,,,0.014397,,,,
,0.003387,,,0.014267,,,,
,0.003397,,,0.014778,,,,
,0.003386,,,0.014407,,,,
,0.003286,,,0.015319,,,,
,0.003337,,,0.014227,,,,
,0.003326,,,0.014517,,,,
,0.003367,,,0.014227,,,,
,0.003337,,,0.014237,,,,
,0.003386,,,0.014237,,,,
,0.003427,,,0.014578,,,,
,0.002725,,,0.016071,,,,
,0.002655,,,0.013697,,,,
,0.002625,,,0.013565,,,,
,0.002635,,,0.013505,,,,
,0.002605,,,0.013746,,,,
,0.002615,,,0.021141,,,,
,0.003797,,,0.014728,,,,
,0.002695,,,0.020459,,,,
,0.002695,,,0.022543,,,,
,0.002605,,,0.013546,,,,
,0.002665,,,0.013696,,,,
,0.002645,,,0.013425,,,,
,0.001493,,,0.026861,,,,
,0.001352,,,0.022473,,,,
,0.001253,,,0.012854,,,,
,0.001232,,,0.038804,,,,
,0.001433,,,0.024567,,,,
,0.001363,,,0.018997,,,,
,0.001272,,,0.017895,,,,
,0.007064,,,0.033243,,,,
,0.005931,,,0.05781,,,,
,0.006423,,,0.032912,,,,
,0.006142,,,0.031921,,,,
,0.005962,,,0.019898,,,,
,0.005841,,,0.016592,,,,
,0.005841,,,0.033774,,,,
,0.000952,,,0.013686,,,,
,0.001042,,,0.012113,,,,
,0.000932,,,0.012163,,,,
,0.004188,,,0.017553,,,,
,0.003687,,,0.014838,,,,
,0.003687,,,0.014488,,,,
,0.005841,,,0.033493,,,,
,0.004709,,,0.023755,,,,
,0.00495,,,0.027883,,,,
,0.004839,,,0.026089,,,,
,0.004759,,,0.016261,,,,
,0.004819,,,0.020018,,,,
,0.0049,,,0.0267,,,,
,0.007053,,,0.023885,,,,
,0.006733,,,0.017864,,,,
,0.006773,,,0.018806,,,,
,0.006914,,,0.017634,,,,
,0.006823,,,0.018035,,,,
,0.001183,,,0.013526,,,,
,0.000992,,,0.013145,,,,
,0.000972,,,0.012263,,,,
,0.006242,,,0.061557,,,,
,0.005751,,,0.018235,,,,
,0.005941,,,0.021341,,,,
,0.005891,,,0.016822,,,,
,0.005921,,,0.055476,,,,
,0.006332,,,0.029366,,,,
,0.005901,,,0.017573,,,,
,0.003647,,,0.016892,,,,
,0.003667,,,0.014638,,,,
,0.003527,,,0.014988,,,,
,0.003556,,,0.014357,,,,
,0.003537,,,0.014568,,,,
,0.003877,,,0.017243,,,,
,0.003838,,,0.014738,,,,
,0.003847,,,0.015039,,,,
,0.005571,,,0.017804,,,,
,0.00536,,,0.01595,,,,
,0.00545,,,0.018114,,,,
,0.005441,,,0.016011,,,,
,0.00538,,,0.016391,,,,
,0.00546,,,0.015981,,,,
,0.00549,,,0.016381,,,,
,0.001854,,,0.013556,,,,
,0.001834,,,0.013085,,,,
,0.001864,,,0.012774,,,,
,0.001864,,,0.012775,,,,
,0.001844,,,0.012784,,,,
,0.003517,,,0.01592,,,,
,0.003477,,,0.014328,,,,
,0.003517,,,0.014818,,,,
,0.003707,,,0.018615,,,,
,0.003657,,,0.014898,,,,
,0.003497,,,0.014698,,,,
,0.003576,,,0.014467,,,,
,0.003566,,,0.014578,,,,
,0.003587,,,0.014417,,,,
,0.003537,,,0.014568,,,,
,0.000862,,,0.013225,,,,
,0.000651,,,0.011652,,,,
,0.000672,,,0.011672,,,,
,0.001302,,,0.013686,,,,
,0.001322,,,0.012604,,,,
,0.001333,,,0.012233,,,,
,0.001312,,,0.012814,,,,
,0.001342,,,0.012093,,,,
,0.006753,,,0.021691,,,,
,0.006883,,,0.017834,,,,
,0.006993,,,0.018315,,,,
,0.006883,,,0.017563,,,,
,0.007765,,,0.041779,,,,
,0.006893,,,0.030457,,,,
,0.006923,,,0.02621,,,,
,0.006954,,,0.026651,,,,
,0.006943,,,0.025759,,,,
,0.006983,,,0.025789,,,,
,0.006883,,,0.025228,,,,
,0.007033,,,0.02629,,,,
,0.008717,,,0.034345,,,,
,0.008476,,,0.028394,,,,
,0.008736,,,0.029546,,,,
,0.008577,,,0.05249,,,,
,0.008757,,,0.030918,,,,
,0.00551,,,0.045797,,,,
,0.003777,,,0.028084,,,,
,0.003758,,,0.027893,,,,
,0.003627,,,0.020599,,,,
,0.003957,,,0.027352,,,,
,0.005951,,,0.033724,,,,
,0.00534,,,0.027131,,,,
,0.00513,,,0.018084,,,,
,0.00511,,,0.01608,,,,
,0.005129,,,0.016772,,,,
,0.00518,,,0.01602,,,,
,0.00515,,,0.016301,,,,
,0.006011,,,0.024416,,,,
,0.005982,,,0.024838,,,,
,0.005931,,,0.018405,,,,
,0.005891,,,0.016592,,,,
,0.006101,,,0.017583,,,,
,0.0053,,,0.02081,,,,
,0.00533,,,0.016321,,,,
,0.0052,,,0.016622,,,,
,0.00532,,,0.016482,,,,
,0.00522,,,0.016993,,,,
,0.00527,,,0.016041,,,,
,0.00524,,,0.016411,,,,
,0.001512,,,0.014728,,,,
,0.001453,,,0.012524,,,,
,0.001703,,,0.015209,,,,
,0.005089,,,0.022132,,,,
,0.004979,,,0.016893,,,,
,0.004889,,,0.016251,,,,
,0.00498,,,0.01577,,,,
,0.004929,,,0.016251,,,,
,0.004969,,,0.015609,,,,
,0.00494,,,0.016121,,,,
,0.007615,,,0.035798,,,,
,0.008647,,,0.028294,,,,
,0.008105,,,0.033003,,,,
,0.007875,,,0.033524,,,,
,0.007504,,,0.021611,,,,
,0.004819,,,0.044635,,,,
,0.004559,,,0.019247,,,,
,0.004428,,,0.01566,,,,
,0.004448,,,0.015449,,,,
,0.004478,,,0.015239,,,,
,0.004458,,,0.015249,,,,
,0.004518,,,0.015139,,,,
,0.004459,,,0.015349,,,,
,0.004439,,,0.015269,,,,
,0.004438,,,0.075433,,,,
,0.004799,,,0.029366,,,,
,0.004689,,,0.019797,,,,
,0.004488,,,0.01564,,,,
,0.004438,,,0.015239,,,,
,0.004499,,,0.015119,,,,
,0.003367,,,0.016682,,,,
,0.003416,,,0.014327,,,,
,0.003627,,,0.01551,,,,
,0.003646,,,0.014397,,,,
,0.003998,,,0.025889,,,,
,0.003938,,,0.023715,,,,
,0.004188,,,0.026981,,,,
,0.004299,,,0.023625,,,,
,0.004107,,,0.015299,,,,
,0.004098,,,0.014748,,,,
,0.004098,,,0.01558,,,,
,0.004098,,,0.014748,,,,
,0.004088,,,0.015109,,,,
,0.003757,,,0.01586,,,,
,0.003727,,,0.014488,,,,
,0.003808,,,0.015088,,,,
,0.003828,,,0.014688,,,,
,0.003747,,,0.014818,,,,
,0.003747,,,0.014738,,,,
,0.003867,,,0.014798,,,,
,0.003467,,,0.01586,,,,
,0.003497,,,0.014328,,,,
,0.003467,,,0.014307,,,,
,0.002484,,,0.030468,,,,
,0.001934,,,0.013355,,,,
,0.001944,,,0.013015,,,,
,0.000972,,,0.013386,,,,
,0.000972,,,0.012274,,,,
,0.001393,,,0.012774,,,,
,0.000991,,,0.012003,,,,
,0.001002,,,0.012013,,,,
,0.000982,,,0.011893,,,,
,0.000952,,,0.011742,,,,
,0.003627,,,0.01611,,,,
,0.003697,,,0.014397,,,,
,0.003577,,,0.09442,,,,
,0.003757,,,0.02087,,,,
,0.003737,,,0.015038,,,,
,0.004529,,,0.018726,,,,
,0.004208,,,0.01584,,,,
,0.004558,,,0.025388,,,,
,0.003567,,,0.027963,,,,
,0.003557,,,0.017644,,,,
,0.003026,,,0.020609,,,,
,0.002956,,,0.025368,,,,
,0.003066,,,0.014999,,,,
,0.005801,,,0.032402,,,,
,0.005871,,,0.022162,,,,
,0.005291,,,0.017513,,,,
,0.00527,,,0.016131,,,,
,0.00542,,,0.027963,,,,
,0.004518,,,0.021962,,,,
,0.004739,,,0.019397,,,,
,0.004589,,,0.019176,,,,
,0.004619,,,0.01581,,,,
,0.004638,,,0.01573,,,,
,0.003046,,,0.016131,,,,
,0.003567,,,0.029867,,,,
,0.002715,,,0.016742,,,,
,0.004038,,,0.024607,,,,
,0.003697,,,0.025509,,,,
,0.003787,,,0.023835,,,,
,0.003877,,,0.022643,,,,
,0.004098,,,0.023425,,,,
,0.004047,,,0.024346,,,,
,0.003647,,,0.023304,,,,
,0.003907,,,0.02128,,,,
,0.001152,,,0.019276,,,,
,0.001022,,,0.017574,,,,
,0.001002,,,0.127102,,,,
,0.006783,,,0.039214,,,,
,0.006562,,,0.033414,,,,
,0.007584,,,0.039385,,,,
,0.006462,,,0.04186,,,,
,0.006583,,,0.03707,,,,
,0.006563,,,0.031791,,,,
,0.006613,,,0.038123,,,,
,0.006482,,,0.034195,,,,
,0.006603,,,0.033824,,,,
,0.002885,,,0.027012,,,,
,0.002525,,,0.021431,,,,
,0.002505,,,0.023104,,,,
,0.002475,,,0.023785,,,,
,0.002465,,,0.023154,,,,
,0.005521,,,0.032342,,,,
,0.00512,,,0.027242,,,,
,0.00505,,,0.029436,,,,
,0.005,,,0.024677,,,,
,0.005079,,,0.027342,,,,
,0.001883,,,0.026811,,,,
,0.001923,,,0.024276,,,,
,0.002023,,,0.026821,,,,
,0.000831,,,0.020288,,,,
,0.000841,,,0.018605,,,,
,0.000722,,,4.1575,,,,
,0.003436,,,0.032833,,,,
,0.002575,,,0.024406,,,,
,0.002545,,,0.021812,,,,
,0.002395,,,0.024667,,,,
,0.002314,,,0.020378,,,,
,0.002384,,,0.022644,,,,
,0.005911,,,0.029916,,,,
,0.005791,,,0.029576,,,,
,0.005871,,,0.027161,,,,
,0.00564,,,0.025168,,,,
,0.005982,,,0.051258,,,,
,0.005842,,,0.029045,,,,
,0.005731,,,0.026951,,,,
,0.003687,,,0.025769,,,,
,0.003306,,,0.022423,,,,
,0.003376,,,0.022362,,,,
,0.003267,,,0.022152,,,,
,0.003536,,,0.022473,,,,
,0.004178,,,0.028063,,,,
,0.004068,,,0.023164,,,,
,0.004127,,,0.023986,,,,
,0.005881,,,0.035668,,,,
,0.005731,,,0.132027,,,,
,0.089925,,,0.034615,,,,
,0.005731,,,0.029636,,,,
,0.005822,,,0.025007,,,,
,0.004248,,,0.021121,,,,
,0.004168,,,0.015589,,,,
,0.09999,,,0.029486,,,,
,0.003105,,,0.03169,,,,
,0.003036,,,0.025148,,,,
,0.074903,,,0.027572,,,,
,0.002955,,,0.022062,,,,
,0.002835,,,0.022502,,,,
,0.002735,,,0.021571,,,,
,0.002906,,,0.023044,,,,
,0.005199,,,0.170595,,,,
,0.004178,,,0.034857,,,,
,0.004208,,,0.028834,,,,
,0.004338,,,0.027062,,,,
,0.004408,,,0.025909,,,,
,0.003967,,,0.030989,,,,
,0.004198,,,0.025569,,,,
,0.004137,,,0.025809,,,,
,0.004058,,,0.022894,,,,
,0.003998,,,0.023524,,,,
,0.007124,,,0.030979,,,,
,0.006813,,,0.112684,,,,
,0.006653,,,0.030218,,,,
,0.001583,,,0.02121,,,,
,0.001543,,,0.019367,,,,
,0.001613,,,0.020659,,,,
,0.001604,,,0.019347,,,,
,0.001603,,,0.019076,,,,
,0.004899,,,0.030107,,,,
,0.004799,,,0.024386,,,,
,0.004959,,,0.032812,,,,
,0.011301,,,0.037972,,,,
,0.005721,,,0.032301,,,,
,0.005571,,,0.032913,,,,
,0.005701,,,0.026651,,,,
,0.005681,,,0.027242,,,,
,0.00516,,,0.027392,,,,
,0.00521,,,0.024516,,,,
,0.005271,,,0.024737,,,,
,0.003206,,,0.024135,,,,
,0.003176,,,0.023224,,,,
,0.003206,,,0.022112,,,,
,0.004578,,,0.025729,,,,
,0.004448,,,0.024957,,,,
,0.004569,,,0.024947,,,,
,0.004799,,,0.019838,,,,
,0.004368,,,0.015519,,,,
,0.004639,,,0.034596,,,,
,0.00483,,,0.031359,,,,
,0.004399,,,0.01592,,,,
,0.007033,,,0.034996,,,,
,0.006713,,,0.03123,,,,
,0.006583,,,0.024767,,,,
,0.006232,,,0.017283,,,,
,0.006252,,,0.017093,,,,
,0.006292,,,0.021661,,,,
,0.006262,,,0.027522,,,,
,0.006813,,,0.032091,,,,
,0.006763,,,0.065134,,,,
,0.006733,,,0.033614,,,,
,0.00535,,,0.031429,,,,
,0.00513,,,0.033033,,,,
,0.005381,,,0.028945,,,,
,0.00537,,,0.025077,,,,
,0.00525,,,0.025719,,,,
,0.005741,,,0.02602,,,,
,0.005641,,,0.026079,,,,
,0.004348,,,0.028123,,,,
,0.003717,,,0.023134,,,,
,0.003747,,,0.023364,,,,
,0.003777,,,0.021901,,,,
,0.003817,,,0.022312,,,,
,0.003777,,,0.023164,,,,
,0.004028,,,0.027673,,,,
,0.003787,,,0.023885,,,,
,0.003997,,,0.025889,,,,
,0.003978,,,0.023986,,,,
,0.004468,,,0.023474,,,,
,0.003827,,,0.023013,,,,
,0.003788,,,0.023946,,,,
,0.003797,,,0.022624,,,,
,0.004549,,,0.027072,,,,
,0.003947,,,0.023294,,,,
,0.003897,,,0.023855,,,,
,0.003858,,,0.052159,,,,
,0.004649,,,0.024767,,,,
,0.003888,,,0.023856,,,,
,0.003867,,,0.024977,,,,
,0.002094,,,0.021591,,,,
,0.002054,,,0.019577,,,,
,0.002024,,,0.020018,,,,
,0.002024,,,0.019858,,,,
,0.002024,,,0.019908,,,,
,0.005881,,,0.030688,,,,
,0.0054,,,0.02615,,,,
,0.006091,,,0.027442,,,,
,0.005881,,,0.025899,,,,
,0.00545,,,0.032582,,,,
,0.006092,,,0.031359,,,,
,0.00519,,,0.026691,,,,
,0.00522,,,0.028134,,,,
,0.00536,,,0.0263,,,,
,0.00535,,,0.029356,,,,
,0.002695,,,0.029306,,,,
,0.002284,,,0.019497,,,,
,0.002796,,,0.02608,,,,
,0.002365,,,0.019668,,,,
,0.002465,,,0.020559,,,,
,0.002505,,,0.018716,,,,
,0.002455,,,0.019116,,,,
,0.002464,,,0.020178,,,,
,0.002725,,,0.02099,,,,
,0.005701,,,0.033394,,,,
,0.005009,,,0.028184,,,,
,0.00529,,,0.026801,,,,
,0.004959,,,0.028454,,,,
,0.00551,,,0.029807,,,,
,0.004458,,,0.030639,,,,
,0.003938,,,0.027402,,,,
,0.003998,,,0.030748,,,,
,0.004118,,,0.026401,,,,
,0.003887,,,0.025769,,,,
,0.003838,,,0.026861,,,,
,0.003737,,,0.02657,,,,
,0.003757,,,0.023915,,,,
,0.005651,,,0.030538,,,,
,0.0056,,,0.050316,,,,
,0.00561,,,0.029837,,,,
,0.00519,,,0.028314,,,,
,0.005461,,,0.028905,,,,
,0.00529,,,0.029085,,,,
,0.00536,,,0.027532,,,,
,0.00523,,,0.024356,,,,
,0.00503,,,0.024426,,,,
,0.005641,,,0.025859,,,,
,0.002024,,,0.022473,,,,
,0.001973,,,0.019717,,,,
,0.001874,,,0.019307,,,,
,0.001894,,,0.020649,,,,
,0.002134,,,0.024126,,,,
,0.006452,,,0.031901,,,,
,0.006472,,,0.026921,,,,
,0.006512,,,0.032972,,,,
,0.006693,,,0.026761,,,,
,0.006683,,,0.061016,,,,
,0.006864,,,0.032151,,,,
,0.006703,,,0.02631,,,,
,0.006453,,,0.024827,,,,
,0.006613,,,0.027713,,,,
,0.006472,,,0.029987,,,,
,0.006512,,,0.026952,,,,
,0.008135,,,0.032151,,,,
,0.007825,,,0.030558,,,,
,0.008266,,,0.030699,,,,
,0.004629,,,0.029856,,,,
,0.004137,,,0.025228,,,,
,0.007364,,,0.694402,,,,
,0.004258,,,0.029667,,,,
,0.004318,,,0.027472,,,,
,0.003887,,,0.024727,,,,
,0.003998,,,0.029346,,,,
,0.003546,,,0.028885,,,,
,0.003056,,,0.024968,,,,
,0.003417,,,0.050626,,,,
,0.003025,,,0.024657,,,,
,0.003446,,,0.028995,,,,
,0.005901,,,0.032401,,,,
,0.00537,,,0.027964,,,,
,0.005891,,,0.029155,,,,
,0.00556,,,0.028885,,,,
,0.00529,,,0.028194,,,,
,0.00527,,,0.027993,,,,
,0.006583,,,0.030609,,,,
,0.003156,,,0.030818,,,,
