>>> ===== Printing run time =====
> [ build_map ] average time usage: 1.23835 ms , called times: 1573
> [ calculate_residual_jacobian ] average time usage: 0.0197619 ms , called times: 59996
> [ constraint_integrity_analysis ] average time usage: 0.770794 ms , called times: 1573
> [ data_associate ] average time usage: 0.196706 ms , called times: 32079
> [ ieskf_update ] average time usage: 0.0427948 ms , called times: 59996
> [ process_a_subframe ] average time usage: 7.64035 ms , called times: 1573
> [ run ] average time usage: 11.6458 ms , called times: 1573
> [ split_lidar_points ] average time usage: 1.98306 ms , called times: 1573
>>> ===== Printing run time end =====
build_map, calculate_residual_jacobian, constraint_integrity_analysis, data_associate, ieskf_update, process_a_subframe, run, split_lidar_points, 
,0.001956,,,0.015295,,,,
,0.011524,,,0.02661,,,,
,0.011315,,,0.024375,,,,
,0.010616,,,0.024235,,,,
,0.012013,,,0.024654,,,,
,0.012293,,,0.023327,,,,
,0.011105,,,0.025144,,,,
,0.011873,,,0.023397,,,,
,0.002863,,,0.017251,,,,
,0.002305,,,0.016273,,,,
,0.002864,,,0.017879,,,,
,0.002793,,,0.017251,,,,
,0.003911,,,0.016064,,,,
,0.002864,,,0.016274,,,,
,0.002374,,,0.015715,,,,
,0.004889,,,0.018368,,,,
,0.004749,,,0.01746,,,,
,0.00426,,,0.01774,,,,
,0.003842,,,0.01767,,,,
,0.003911,,,0.017041,,,,
,0.002863,,,0.016832,,,,
,0.002864,,,0.029124,,,,
,0.004749,,,0.027168,,,,
,0.003353,,,0.015645,,,,
,0.002794,,,0.015785,,,,
,0.007124,,,0.022489,,,,
,0.007054,,,0.019137,,,,
,0.007124,,,0.019486,,,,
,0.007194,,,0.020254,,,,
,0.006705,,,0.019276,,,,
,0.007124,,,0.018647,,,,
,0.006705,,,0.018508,,,,
,0.004819,,,0.154071,,,,
,0.005308,,,0.047702,,,,
,0.00419,,,0.044978,,,,
,0.007612,,,0.052032,,,,
,0.00859,,,0.049169,,,,
,0.00852,,,0.049169,,,,
,0.025632,,,0.070261,,,,
,0.024934,,,0.064743,,,,
,0.025772,,,0.064185,,,,
,0.02619,,,0.066839,,,,
,0.025841,,,0.063835,,,,
,0.026191,,,0.065861,,,,
,0.006216,,,0.04861,,,,
,0.005797,,,0.046585,,,,
,0.006286,,,0.046584,,,,
,0.005797,,,0.046095,,,,
,0.005238,,,0.046375,,,,
,0.010826,,,0.0528,,,,
,0.010686,,,0.0528,,,,
,0.010966,,,0.050635,,,,
,0.011035,,,0.051473,,,,
,0.010965,,,0.050635,,,,
,0.010895,,,0.050706,,,,
,0.010895,,,0.050146,,,,
,0.018159,,,0.066699,,,,
,0.016552,,,0.05748,,,,
,0.016762,,,0.056851,,,,
,0.01774,,,0.068096,,,,
,0.016623,,,0.056712,,,,
,0.017739,,,0.057271,,,,
,0.017251,,,0.055943,,,,
,0.01341,,,0.054965,,,,
,0.01327,,,0.052242,,,,
,0.01299,,,0.053359,,,,
,0.012781,,,0.052521,,,,
,0.0132,,,0.05294,,,,
,0.013898,,,0.055804,,,,
,0.013968,,,0.053778,,,,
,0.013898,,,0.054826,,,,
,0.013968,,,0.05287,,,,
,0.013898,,,0.054476,,,,
,0.012712,,,0.054896,,,,
,0.012851,,,0.052591,,,,
,0.01292,,,0.051823,,,,
,0.012781,,,0.05294,,,,
,0.012572,,,0.051893,,,,
,0.012781,,,0.05294,,,,
,0.012781,,,0.052102,,,,
,0.012991,,,0.055455,,,,
,0.01341,,,0.0528,,,,
,0.013479,,,0.053289,,,,
,0.012781,,,0.05294,,,,
,0.013689,,,0.053639,,,,
,0.013409,,,0.052521,,,,
,0.01362,,,0.05336,,,,
,0.013619,,,0.065861,,,,
,0.013829,,,0.054407,,,,
,0.013689,,,0.054826,,,,
,0.013829,,,0.05301,,,,
,0.01355,,,0.053988,,,,
,0.011454,,,0.053638,,,,
,0.011385,,,0.051125,,,,
,0.011524,,,0.051963,,,,
,0.008032,,,0.019207,,,,
,0.004819,,,0.018019,,,,
,0.005098,,,0.019206,,,,
,0.005169,,,0.018298,,,,
,0.004889,,,0.017949,,,,
,0.004889,,,0.018019,,,,
,0.004749,,,0.01767,,,,
,0.005238,,,0.018159,,,,
,0.004749,,,0.01781,,,,
,0.003353,,,0.0176,,,,
,0.003213,,,0.016203,,,,
,0.003352,,,0.016832,,,,
,0.003422,,,0.016692,,,,
,0.003841,,,0.016832,,,,
,0.003282,,,0.016343,,,,
,0.003352,,,0.016343,,,,
,0.004749,,,0.020184,,,,
,0.005657,,,0.018228,,,,
,0.005797,,,0.020394,,,,
,0.005308,,,0.018438,,,,
,0.005377,,,0.016972,,,,
,0.006704,,,0.022,,,,
,0.006704,,,0.019207,,,,
,0.007194,,,0.019625,,,,
,0.006844,,,0.020254,,,,
,0.005308,,,0.019067,,,,
,0.006704,,,0.019486,,,,
,0.005797,,,0.063905,,,,
,0.005168,,,0.046445,,,,
,0.005238,,,0.046654,,,,
,0.006286,,,0.04889,,,,
,0.006216,,,0.049169,,,,
,0.005658,,,0.046794,,,,
,0.007193,,,0.046375,,,,
,0.006496,,,0.046934,,,,
,0.005657,,,0.047352,,,,
,0.005657,,,0.045886,,,,
,0.005797,,,0.045606,,,,
,0.016762,,,0.059156,,,,
,0.016832,,,0.055873,,,,
,0.016832,,,0.057201,,,,
,0.016832,,,0.055664,,,,
,0.016553,,,0.05727,,,,
,0.016553,,,0.055385,,,,
,0.016762,,,0.056362,,,,
,0.010407,,,0.053499,,,,
,0.010615,,,0.050426,,,,
,0.011035,,,0.050984,,,,
,0.010895,,,0.049727,,,,
,0.010477,,,0.050775,,,,
,0.007543,,,0.048819,,,,
,0.007892,,,0.046933,,,,
,0.007753,,,0.04854,,,,
,0.007752,,,0.047562,,,,
,0.007892,,,0.047283,,,,
,0.004819,,,0.046305,,,,
,0.005168,,,0.045257,,,,
,0.004749,,,0.044908,,,,
,0.011943,,,0.054197,,,,
,0.011384,,,0.051054,,,,
,0.012431,,,0.054058,,,,
,0.012362,,,0.052032,,,,
,0.012222,,,0.052241,,,,
,0.012012,,,0.051334,,,,
,0.012502,,,0.052661,,,,
,0.009499,,,0.051614,,,,
,0.009569,,,0.048959,,,,
,0.009428,,,0.050077,,,,
,0.009079,,,0.049448,,,,
,0.009918,,,0.050217,,,,
,0.009639,,,0.049029,,,,
,0.009079,,,0.049308,,,,
,0.010825,,,0.052102,,,,
,0.010616,,,0.050496,,,,
,0.010965,,,0.051054,,,,
,0.010966,,,0.050217,,,,
,0.010477,,,0.051055,,,,
,0.010546,,,0.050495,,,,
,0.010825,,,0.050635,,,,
,0.044838,,,0.085905,,,,
,0.044419,,,0.081156,,,,
,0.045467,,,0.084439,,,,
,0.044838,,,0.081645,,,,
,0.015644,,,0.028705,,,,
,0.015714,,,0.027587,,,,
,0.015575,,,0.027797,,,,
,0.002374,,,0.016343,,,,
,0.002444,,,0.015226,,,,
,0.002305,,,0.015225,,,,
,0.001885,,,0.015156,,,,
,0.002375,,,0.015296,,,,
,0.004749,,,0.017949,,,,
,0.005238,,,0.017809,,,,
,0.00433,,,0.01774,,,,
,0.00468,,,0.017251,,,,
,0.004749,,,0.01774,,,,
,0.002793,,,0.016762,,,,
,0.002863,,,0.015505,,,,
,0.002863,,,0.015924,,,,
,0.002445,,,0.015714,,,,
,0.002863,,,0.018019,,,,
,0.005168,,,0.019067,,,,
,0.005169,,,0.018089,,,,
,0.005308,,,0.018368,,,,
,0.005239,,,0.018089,,,,
,0.005238,,,0.018159,,,,
,0.005238,,,0.01767,,,,
,0.005169,,,0.01781,,,,
,0.002375,,,0.015993,,,,
,0.002444,,,0.015784,,,,
,0.002304,,,0.015226,,,,
,0.003772,,,0.017251,,,,
,0.003701,,,0.016762,,,,
,0.003841,,,0.017111,,,,
,0.003772,,,0.016762,,,,
,0.003352,,,0.016553,,,,
,0.002863,,,0.016902,,,,
,0.003283,,,0.015854,,,,
,0.003422,,,0.016832,,,,
,0.003212,,,0.016343,,,,
,0.002864,,,0.016203,,,,
,0.003353,,,0.016273,,,,
,0.003353,,,0.016343,,,,
,0.004679,,,0.019905,,,,
,0.004749,,,0.018997,,,,
,0.004889,,,0.01802,,,,
,0.004889,,,0.017531,,,,
,0.004819,,,0.018228,,,,
,0.004819,,,0.01774,,,,
,0.004749,,,0.017879,,,,
,0.005727,,,0.074661,,,,
,0.005239,,,0.06628,,,,
,0.005727,,,0.085207,,,,
,0.004749,,,0.045746,,,,
,0.004749,,,0.046096,,,,
,0.004819,,,0.045048,,,,
,0.004819,,,0.045257,,,,
,0.00475,,,0.045537,,,,
,0.00433,,,0.04442,,,,
,0.003283,,,0.046165,,,,
,0.015365,,,0.057689,,,,
,0.015295,,,0.054895,,,,
,0.014876,,,0.056362,,,,
,0.015296,,,0.054267,,,,
,0.015575,,,0.055315,,,,
,0.007683,,,0.050356,,,,
,0.008032,,,0.048121,,,,
,0.007613,,,0.049029,,,,
,0.007752,,,0.047771,,,,
,0.008101,,,0.050007,,,,
,0.007962,,,0.047842,,,,
,0.008032,,,0.048051,,,,
,0.0132,,,0.055804,,,,
,0.013409,,,0.053289,,,,
,0.01327,,,0.05301,,,,
,0.01327,,,0.053849,,,,
,0.01327,,,0.052591,,,,
,0.013969,,,0.058667,,,,
,0.00468,,,0.047702,,,,
,0.00433,,,0.045188,,,,
,0.0044,,,0.046585,,,,
,0.004749,,,0.044978,,,,
,0.00468,,,0.044839,,,,
,0.016273,,,0.059087,,,,
,0.016343,,,0.055874,,,,
,0.015994,,,0.097848,,,,
,0.016134,,,0.056711,,,,
,0.016343,,,0.05727,,,,
,0.006006,,,0.047911,,,,
,0.005657,,,0.045677,,,,
,0.005168,,,0.046725,,,,
,0.005169,,,0.045747,,,,
,0.005168,,,0.045677,,,,
,0.016622,,,0.058737,,,,
,0.016552,,,0.056223,,,,
,0.016483,,,0.024375,,,,
,0.005867,,,0.020324,,,,
,0.005796,,,0.018508,,,,
,0.006076,,,0.019695,,,,
,0.006077,,,0.018578,,,,
,0.007263,,,0.02228,,,,
,0.007194,,,0.019486,,,,
,0.007123,,,0.019626,,,,
,0.006705,,,0.019975,,,,
,0.006844,,,0.021791,,,,
,0.007264,,,0.020393,,,,
,0.002864,,,0.016901,,,,
,0.002374,,,0.015784,,,,
,0.001956,,,0.015645,,,,
,0.004261,,,0.018718,,,,
,0.003772,,,0.016762,,,,
,0.002934,,,0.015785,,,,
,0.002794,,,0.017111,,,,
,0.003771,,,0.019207,,,,
,0.020394,,,0.036318,,,,
,0.020603,,,0.033384,,,,
,0.020394,,,0.031988,,,,
,0.021581,,,0.034362,,,,
,0.020953,,,0.032686,,,,
,0.021371,,,0.036318,,,,
,0.020813,,,0.032476,,,,
,0.006984,,,0.021441,,,,
,0.007054,,,0.019625,,,,
,0.007543,,,0.019626,,,,
,0.007612,,,0.021023,,,,
,0.007613,,,0.020464,,,,
,0.007753,,,0.019835,,,,
,0.007962,,,0.021511,,,,
,0.003771,,,0.018159,,,,
,0.003771,,,0.017042,,,,
,0.003422,,,0.016553,,,,
,0.003771,,,0.016203,,,,
,0.003352,,,0.016483,,,,
,0.003353,,,0.01802,,,,
,0.003771,,,0.018159,,,,
,0.00468,,,0.019276,,,,
,0.004679,,,0.01746,,,,
,0.004261,,,0.017391,,,,
,0.0044,,,0.01795,,,,
,0.004889,,,0.0176,,,,
,0.00468,,,0.017739,,,,
,0.00433,,,0.017321,,,,
,0.019556,,,0.034292,,,,
,0.019276,,,0.03101,,,,
,0.019346,,,0.030521,,,,
,0.020674,,,0.031709,,,,
,0.019067,,,0.030521,,,,
,0.018927,,,0.031219,,,,
,0.019137,,,0.030521,,,,
,0.00901,,,0.022978,,,,
,0.00894,,,0.021511,,,,
,0.009149,,,0.021372,,,,
,0.009569,,,0.021371,,,,
,0.009079,,,0.021441,,,,
,0.009499,,,0.021512,,,,
,0.009149,,,0.02186,,,,
,0.00866,,,0.02235,,,,
,0.008591,,,0.021022,,,,
,0.008939,,,0.021162,,,,
,0.00894,,,0.02207,,,,
,0.00866,,,0.021371,,,,
,0.008731,,,0.021791,,,,
,0.00901,,,0.021302,,,,
,0.031709,,,0.088211,,,,
,0.030521,,,0.070541,,,,
,0.031988,,,0.090655,,,,
,0.031499,,,0.057689,,,,
,0.009568,,,0.022559,,,,
,0.010546,,,0.024305,,,,
,0.010476,,,0.023886,,,,
,0.009987,,,0.022419,,,,
,0.009569,,,0.021442,,,,
,0.009988,,,0.023327,,,,
,0.009568,,,0.022419,,,,
,0.010058,,,0.025213,,,,
,0.012362,,,0.026889,,,,
,0.012292,,,0.024444,,,,
,0.012083,,,0.024794,,,,
,0.012641,,,0.025003,,,,
,0.012293,,,0.024445,,,,
,0.012431,,,0.024724,,,,
,0.016483,,,0.032197,,,,
,0.018439,,,0.028636,,,,
,0.016133,,,0.028146,,,,
,0.016273,,,0.028635,,,,
,0.016762,,,0.028216,,,,
,0.015924,,,0.028635,,,,
,0.010825,,,0.024445,,,,
,0.011385,,,0.023118,,,,
,0.011035,,,0.023467,,,,
,0.010965,,,0.023467,,,,
,0.010547,,,0.025213,,,,
,0.011384,,,0.024445,,,,
,0.012362,,,0.02675,,,,
,0.012502,,,0.024374,,,,
,0.012362,,,0.024794,,,,
,0.012292,,,0.025771,,,,
,0.012012,,,0.024794,,,,
,0.02675,,,0.025422,,,,
,0.017949,,,0.03974,,,,
,0.017181,,,0.029055,,,,
,0.017321,,,0.028845,,,,
,0.017531,,,0.029613,,,,
,0.01753,,,0.029473,,,,
,0.01753,,,0.030521,,,,
,0.01774,,,0.034781,,,,
,0.01774,,,0.029334,,,,
,0.01774,,,0.029544,,,,
,0.01781,,,0.029822,,,,
,0.01767,,,0.029543,,,,
,0.017111,,,0.030032,,,,
,0.013759,,,0.027518,,,,
,0.013619,,,0.025771,,,,
,0.013969,,,0.027657,,,,
,0.014178,,,0.02661,,,,
,0.013759,,,0.025702,,,,
,0.01327,,,0.026191,,,,
,0.016343,,,0.03101,,,,
,0.016343,,,0.028635,,,,
,0.016273,,,0.028006,,,,
,0.016692,,,0.030311,,,,
,0.016203,,,0.03101,,,,
,0.016063,,,0.028007,,,,
,0.023746,,,0.058457,,,,
,0.024793,,,0.045747,,,,
,0.022908,,,0.042324,,,,
,0.020813,,,0.033314,,,,
,0.02214,,,0.035759,,,,
,0.014178,,,0.030032,,,,
,0.014247,,,0.026261,,,,
,0.014737,,,0.027588,,,,
,0.014177,,,0.02675,,,,
,0.014527,,,0.027447,,,,
,0.014178,,,0.028635,,,,
,0.013759,,,0.025771,,,,
,0.014038,,,0.028146,,,,
,0.013898,,,0.026191,,,,
,0.013829,,,0.027308,,,,
,0.014317,,,0.025911,,,,
,0.029543,,,0.077804,,,,
,0.029544,,,0.065163,,,,
,0.030101,,,0.063067,,,,
,0.029543,,,0.061042,,,,
,0.045467,,,0.065651,,,,
,0.030032,,,0.060553,,,,
,0.030101,,,0.062509,,,,
,0.030032,,,0.060833,,,,
,0.022489,,,0.058667,,,,
,0.022279,,,0.054407,,,,
,0.022768,,,0.056292,,,,
,0.022419,,,0.054197,,,,
,0.022769,,,0.055874,,,,
,0.021861,,,0.057201,,,,
,0.022909,,,0.056223,,,,
,0.022838,,,0.054477,,,,
,0.016274,,,0.078712,,,,
,0.016343,,,0.070191,,,,
,0.017111,,,0.068306,,,,
,0.015994,,,0.047912,,,,
,0.047562,,,0.074801,,,,
,0.016203,,,0.049588,,,,
,0.016763,,,0.061531,,,,
,0.054756,,,0.048401,,,,
,0.008172,,,0.023327,,,,
,0.008661,,,0.021441,,,,
,0.00866,,,0.02214,,,,
,0.00887,,,0.020533,,,,
,0.008591,,,0.021441,,,,
,0.008451,,,0.020604,,,,
,0.008451,,,0.021441,,,,
,0.007683,,,0.02228,,,,
,0.007683,,,0.020464,,,,
,0.007613,,,0.021442,,,,
,0.007752,,,0.020324,,,,
,0.008032,,,0.021441,,,,
,0.007682,,,0.021861,,,,
,0.008032,,,0.020673,,,,
,0.010127,,,0.024655,,,,
,0.009988,,,0.022699,,,,
,0.009428,,,0.023327,,,,
,0.009918,,,0.022559,,,,
,0.010406,,,0.023467,,,,
,0.010127,,,0.022349,,,,
,0.010407,,,0.023397,,,,
,0.013479,,,0.027098,,,,
,0.011384,,,0.024305,,,,
,0.011454,,,0.024794,,,,
,0.011454,,,0.023817,,,,
,0.011314,,,0.024515,,,,
,0.011873,,,0.024095,,,,
,0.011594,,,0.024235,,,,
,0.011385,,,0.025702,,,,
,0.009079,,,0.027169,,,,
,0.00915,,,0.021861,,,,
,0.008521,,,0.02221,,,,
,0.008661,,,0.021441,,,,
,0.00901,,,0.02242,,,,
,0.009219,,,0.021372,,,,
,0.008241,,,0.02228,,,,
,0.010337,,,0.025911,,,,
,0.010476,,,0.022838,,,,
,0.010057,,,0.023257,,,,
,0.010406,,,0.022978,,,,
,0.009918,,,0.023047,,,,
,0.006285,,,0.021791,,,,
,0.006286,,,0.018927,,,,
,0.006146,,,0.019486,,,,
,0.007054,,,0.021022,,,,
,0.006146,,,0.020045,,,,
,0.008731,,,0.023816,,,,
,0.00901,,,0.021512,,,,
,0.009079,,,0.022349,,,,
,0.00873,,,0.021162,,,,
,0.00873,,,0.02179,,,,
,0.009009,,,0.021512,,,,
,0.009149,,,0.022419,,,,
,0.008939,,,0.021442,,,,
,0.011315,,,0.027239,,,,
,0.012362,,,0.024445,,,,
,0.011105,,,0.024165,,,,
,0.010895,,,0.023327,,,,
,0.011105,,,0.023816,,,,
,0.010895,,,0.023397,,,,
,0.011035,,,0.023397,,,,
,0.00908,,,0.022839,,,,
,0.009149,,,0.021372,,,,
,0.009149,,,0.021651,,,,
,0.009359,,,0.021442,,,,
,0.00908,,,0.021931,,,,
,0.009429,,,0.021581,,,,
,0.009358,,,0.021931,,,,
,0.009428,,,0.021581,,,,
,0.009638,,,0.023886,,,,
,0.009359,,,0.021651,,,,
,0.009498,,,0.022978,,,,
,0.009568,,,0.021442,,,,
,0.009428,,,0.022908,,,,
,0.009638,,,0.02228,,,,
,0.009499,,,0.022908,,,,
,0.009429,,,0.022,,,,
,0.008521,,,0.023188,,,,
,0.00866,,,0.020394,,,,
,0.009219,,,0.023257,,,,
,0.008451,,,0.021162,,,,
,0.00859,,,0.021651,,,,
,0.008591,,,0.020533,,,,
,0.008591,,,0.02193,,,,
,0.008451,,,0.021092,,,,
,0.007542,,,0.022,,,,
,0.006635,,,0.021441,,,,
,0.007682,,,0.021861,,,,
,0.008171,,,0.032756,,,,
,0.007752,,,0.021302,,,,
,0.007752,,,0.019905,,,,
,0.007683,,,0.020952,,,,
,0.013829,,,0.043512,,,,
,0.010057,,,0.022908,,,,
,0.010825,,,0.025003,,,,
,0.010896,,,0.022908,,,,
,0.010476,,,0.024305,,,,
,0.010616,,,0.022419,,,,
,0.010407,,,0.023885,,,,
,0.007683,,,0.034013,,,,
,0.00908,,,0.022839,,,,
,0.008101,,,0.021511,,,,
,0.008381,,,0.020673,,,,
,0.008172,,,0.021302,,,,
,0.009429,,,0.024374,,,,
,0.00908,,,0.021442,,,,
,0.009499,,,0.032895,,,,
,0.009149,,,0.02179,,,,
,0.00859,,,0.028077,,,,
,0.009569,,,0.021931,,,,
,0.010756,,,0.023747,,,,
,0.009009,,,0.021581,,,,
,0.011385,,,0.025981,,,,
,0.011524,,,0.023397,,,,
,0.011943,,,0.064255,,,,
,0.012572,,,0.024305,,,,
,0.012432,,,0.037924,,,,
,0.011594,,,0.023676,,,,
,0.011803,,,0.024515,,,,
,0.010895,,,0.023676,,,,
,0.007123,,,0.021651,,,,
,0.006705,,,0.019207,,,,
,0.006635,,,0.019486,,,,
,0.006635,,,0.019137,,,,
,0.006635,,,0.019137,,,,
,0.010616,,,0.04428,,,,
,0.011593,,,0.038064,,,,
,0.009987,,,0.023886,,,,
,0.010477,,,0.025282,,,,
,0.010336,,,0.023188,,,,
,0.010197,,,0.022768,,,,
,0.009988,,,0.023885,,,,
,0.009917,,,0.024375,,,,
,0.010127,,,0.02235,,,,
,0.009917,,,0.022838,,,,
,0.009918,,,0.02207,,,,
,0.009499,,,0.023397,,,,
,0.006635,,,0.020603,,,,
,0.005658,,,0.019626,,,,
,0.005797,,,0.019485,,,,
,0.005797,,,0.018927,,,,
,0.006216,,,0.019765,,,,
,0.005727,,,0.019276,,,,
,0.005867,,,0.019416,,,,
,0.006286,,,0.018997,,,,
,0.020953,,,0.046863,,,,
,0.020114,,,0.033314,,,,
,0.02186,,,0.032966,,,,
,0.019835,,,0.031709,,,,
,0.020464,,,0.032825,,,,
,0.020184,,,0.031429,,,,
,0.020044,,,0.034293,,,,
,0.019276,,,0.03073,,,,
,0.019486,,,0.032127,,,,
,0.019486,,,0.031499,,,,
,0.019765,,,0.031778,,,,
,0.019695,,,0.031429,,,,
,0.020464,,,0.044279,,,,
,0.016134,,,0.028705,,,,
,0.016622,,,0.029124,,,,
,0.016134,,,0.028216,,,,
,0.016203,,,0.028565,,,,
,0.016203,,,0.028146,,,,
,0.020114,,,0.037575,,,,
,0.019486,,,0.031428,,,,
,0.019695,,,0.032407,,,,
,0.019975,,,0.031498,,,,
,0.019905,,,0.032477,,,,
,0.020114,,,0.03101,,,,
,0.015086,,,0.032406,,,,
,0.015086,,,0.027168,,,,
,0.015155,,,0.028077,,,,
,0.015226,,,0.027098,,,,
,0.014807,,,0.028076,,,,
,0.014736,,,0.02668,,,,
,0.016483,,,0.032197,,,,
,0.016133,,,0.028635,,,,
,0.016413,,,0.029124,,,,
,0.016622,,,0.028216,,,,
,0.016203,,,0.028844,,,,
,0.016273,,,0.028076,,,,
,0.019975,,,0.048679,,,,
,0.019416,,,0.030032,,,,
,0.018648,,,0.031988,,,,
,0.018299,,,0.030311,,,,
,0.018089,,,0.03094,,,,
,0.018438,,,0.030032,,,,
,0.018158,,,0.031848,,,,
,0.018019,,,0.029473,,,,
,0.01788,,,0.029753,,,,
,0.018019,,,0.030451,,,,
,0.017879,,,0.029543,,,,
,0.018019,,,0.03094,,,,
,0.019485,,,0.031499,,,,
,0.017251,,,0.029543,,,,
,0.01788,,,0.030032,,,,
,0.018019,,,0.029613,,,,
,0.0176,,,0.030312,,,,
,0.018718,,,0.033803,,,,
,0.018159,,,0.031988,,,,
,0.018508,,,0.031499,,,,
,0.018508,,,0.030381,,,,
,0.018229,,,0.031498,,,,
,0.018159,,,0.032267,,,,
,0.014667,,,0.044,,,,
,0.015296,,,0.027728,,,,
,0.015924,,,0.028356,,,,
,0.014877,,,0.027448,,,,
,0.014317,,,0.027168,,,,
,0.014877,,,0.028565,,,,
,0.062019,,,0.124458,,,,
,0.061531,,,0.100642,,,,
,0.061112,,,0.097708,,,,
,0.061461,,,0.100573,,,,
,0.060833,,,0.127392,,,,
,0.023397,,,0.047073,,,,
,0.016552,,,0.031988,,,,
,0.016692,,,0.029054,,,,
,0.016762,,,0.028565,,,,
,0.017251,,,0.029473,,,,
,0.016692,,,0.029124,,,,
,0.017251,,,0.029613,,,,
,0.015784,,,0.028565,,,,
,0.015714,,,0.028076,,,,
,0.015993,,,0.027727,,,,
,0.015435,,,0.028146,,,,
,0.015784,,,0.027937,,,,
,0.015644,,,0.029124,,,,
,0.023397,,,0.040508,,,,
,0.023397,,,0.034292,,,,
,0.023257,,,0.033804,,,,
,0.023258,,,0.034082,,,,
,0.022908,,,0.035759,,,,
,0.022768,,,0.034851,,,,
,0.006216,,,0.020882,,,,
,0.005727,,,0.018788,,,,
,0.006286,,,0.018997,,,,
,0.023746,,,0.040019,,,,
,0.023886,,,0.038623,,,,
,0.023257,,,0.03541,,,,
,0.023397,,,0.036178,,,,
,0.023746,,,0.035619,,,,
,0.023327,,,0.03534,,,,
,0.00859,,,0.023397,,,,
,0.008521,,,0.021441,,,,
,0.00894,,,0.021651,,,,
,0.009429,,,0.021302,,,,
,0.00908,,,0.022,,,,
,0.007683,,,0.023047,,,,
,0.007613,,,0.020464,,,,
,0.008101,,,0.019626,,,,
,0.008102,,,0.020534,,,,
,0.007612,,,0.020394,,,,
,0.007612,,,0.021092,,,,
,0.01341,,,0.027587,,,,
,0.012781,,,0.025283,,,,
,0.012711,,,0.025282,,,,
,0.01299,,,0.026191,,,,
,0.012292,,,0.026261,,,,
,0.012152,,,0.025981,,,,
,0.006146,,,0.019137,,,,
,0.006216,,,0.019486,,,,
,0.006216,,,0.019486,,,,
,0.005308,,,0.018927,,,,
,0.006565,,,0.019137,,,,
,0.055035,,,0.116845,,,,
,0.053848,,,0.093449,,,,
,0.053778,,,0.090445,,,,
,0.053429,,,0.092122,,,,
,0.053779,,,0.08856,,,,
,0.052521,,,0.091563,,,,
,0.015016,,,0.058667,,,,
,0.014876,,,0.054966,,,,
,0.014387,,,0.054686,,,,
,0.016553,,,0.059575,,,,
,0.016482,,,0.056083,,,,
,0.016902,,,0.07061,,,,
,0.036667,,,0.080178,,,,
,0.036038,,,0.074172,,,,
,0.036248,,,0.073544,,,,
,0.036039,,,0.07536,,,,
,0.041486,,,0.084788,,,,
,0.041416,,,0.087791,,,,
,0.012851,,,0.0616,,,,
,0.01292,,,0.056083,,,,
,0.011385,,,0.051125,,,,
,0.010965,,,0.051892,,,,
,0.010686,,,0.050845,,,,
,0.011035,,,0.051753,,,,
,0.023397,,,0.06628,,,,
,0.023607,,,0.062718,,,,
,0.023397,,,0.06202,,,,
,0.023397,,,0.064325,,,,
,0.060623,,,0.063487,,,,
,0.023467,,,0.066909,,,,
,0.009498,,,0.022559,,,,
,0.00852,,,0.021022,,,,
,0.008172,,,0.021371,,,,
,0.008521,,,0.022419,,,,
,0.009079,,,0.021022,,,,
,0.00873,,,0.021651,,,,
,0.006705,,,0.021931,,,,
,0.006356,,,0.018927,,,,
,0.007264,,,0.018438,,,,
,0.007054,,,0.020394,,,,
,0.007124,,,0.019626,,,,
,0.007054,,,0.021931,,,,
,0.005238,,,0.06146,,,,
,0.00433,,,0.046026,,,,
,0.004261,,,0.045188,,,,
,0.011314,,,0.054407,,,,
,0.011035,,,0.053429,,,,
,0.011523,,,0.052102,,,,
,0.011524,,,0.050496,,,,
,0.011454,,,0.051125,,,,
,0.009638,,,0.051264,,,,
,0.009429,,,0.049517,,,,
,0.009009,,,0.049239,,,,
,0.010336,,,0.051962,,,,
,0.010546,,,0.050984,,,,
,0.010476,,,0.051055,,,,
,0.010057,,,0.049797,,,,
,0.010476,,,0.051124,,,,
,0.026679,,,0.068096,,,,
,0.027168,,,0.065372,,,,
,0.026679,,,0.067747,,,,
,0.026959,,,0.065302,,,,
,0.026749,,,0.067257,,,,
,0.010058,,,0.052382,,,,
,0.010476,,,0.050076,,,,
,0.010406,,,0.052382,,,,
,0.010406,,,0.050146,,,,
,0.010476,,,0.050635,,,,
,0.013269,,,0.055804,,,,
,0.01299,,,0.053848,,,,
,0.01327,,,0.053918,,,,
,0.011384,,,0.065372,,,,
,0.009917,,,0.049937,,,,
,0.00894,,,0.050147,,,,
,0.009359,,,0.050705,,,,
,0.00894,,,0.049448,,,,
,0.003423,,,0.017112,,,,
,0.003772,,,0.016762,,,,
,0.003841,,,0.016343,,,,
,0.003352,,,0.0176,,,,
,0.003282,,,0.016134,,,,
,0.003352,,,0.016622,,,,
,0.003352,,,0.016692,,,,
,0.003283,,,0.016832,,,,
,0.003283,,,0.016623,,,,
,0.003283,,,0.016273,,,,
,0.003283,,,0.016133,,,,
,0.003841,,,0.0176,,,,
,0.003842,,,0.016553,,,,
,0.003353,,,0.016623,,,,
,0.003353,,,0.016693,,,,
,0.003842,,,0.016832,,,,
,0.002794,,,0.015715,,,,
,0.003422,,,0.016553,,,,
,0.003352,,,0.016692,,,,
,0.008381,,,0.023746,,,,
,0.008031,,,0.021023,,,,
,0.008521,,,0.021442,,,,
,0.008242,,,0.020393,,,,
,0.009079,,,0.02186,,,,
